Pgroup,Lp,PKod,Pname,p_sale_in_time,Psale,Pavarage_stock,Rotation_in_days,Rotation_in_times
ART._HYGIENIC,,,,,,,,
 ,1.0,8761.0,BOMBONIERKA PREZENT ROCHER,0,"0,00","0,00",-,-
 ,1.0,7440.0,BOMBONIERKA ROCHER DIAMENT 300GR,0,"0,00","0,00",-,-
 ,1.0,17196.0,"BOMBONIERKA S?-UPOMINEK 120,5G",0,"0,00","0,00",-,-
 ,1.0,18194.0,BOMBONIERKA SNIEZKA DUET  240G,0,"0,00","0,00",-,-
 ,1.0,1897.0,BOMBONIERKA VOBRO 148 G,0,"0,00","0,00",-,-
 ,1.0,17465.0,BOMBONIERKA VOBRO 172 G,0,"0,00","0,00",-,-
 ,1.0,13134.0,BOMBONIERKA VOBRO DOLCE 96 G,0,"0,00","0,00",-,-
 ,1.0,6512.0,BOMBONIERKMI BARON 195 G,0,"0,00","0,00",-,-
 ,1.0,5950.0,CAEKOLADKA 16 G,0,"0,00","0,00",-,-
 ,1.0,6494.0,CHALWA MLECZNA ODRA 65 G,0,"0,00","0,00",-,-
 ,1.0,7284.0,CHA?WA ODRA 65 G,0,"0,00","0,00",-,-
 ,1.0,4441.0,CHA?WA SEZAMOWA  50 G OPTIMA,0,"0,00","0,00",-,-
 ,1.0,4659.0,CHAPPI PUSZKA 400 G Z WOLOWINA,0,"0,00","0,00",-,-
 ,1.0,7779.0,CHETOS SPIRALES 145 G,0,"0,00","0,00",-,-
 ,1.0,8440.0,CHLEBEK MARCEPANOWY 50 G,0,"0,00","0,00",-,-
 ,1.0,6191.0,CHRISTMAS Z CUKIERKAMI,0,"0,00","0,00",-,-
 ,1.0,15513.0,CHRUPKI BIESIADNE  SER 50 G,0,"0,00","0,00",-,-
 ,1.0,17863.0,CHRUPKI BINGO 80 G,0,"0,00","0,00",-,-
 ,1.0,6108.0,CHRUPKI BOSZKOPTOWE 70 G,0,"0,00","0,00",-,-
 ,1.0,4286.0,CHRUPKI KUKUR. PALECZKI 50G,0,"0,00","0,00",-,-
 ,1.0,17420.0,CHRUPKI KUKURYDZ.80 G,0,"0,00","0,00",-,-
 ,1.0,8291.0,CHRUPKI KUKURYDZIANE,0,"0,00","0,00",-,-
 ,1.0,1791.0,CHRUPKI KUKURYDZIANE 200 G,0,"0,00","0,00",-,-
 ,1.0,17543.0,CHRUPKI KUKURYDZIANE 60G BOLTEX,0,"0,00","0,00",-,-
 ,1.0,17862.0,CHRUPKI KUKURYDZIANE 90 G,0,"0,00","0,00",-,-
 ,1.0,15722.0,CHRUPKI OWOCOWE 90 G,0,"0,00","0,00",-,-
 ,1.0,4285.0,CHRUPKI OWOCOWE KULKI 100G,0,"0,00","0,00",-,-
 ,1.0,17864.0,CHRUPKI PALECZKI 70 G,0,"0,00","0,00",-,-
 ,1.0,16171.0,CHRUPKI PLECIONKA KUKURYDZIANE 70G,0,"0,00","0,00",-,-
 ,1.0,9418.0,CHRUPKI TYGRYSKI PALECZKI 70 G,0,"0,00","0,00",-,-
 ,1.0,19438.0,CIACHO BISZKOPTOWE 62 G,0,"0,00","0,00",-,-
 ,1.0,15440.0,CIASKO LUPPO CHOCO 45 G,0,"0,00","0,00",-,-
 ,1.0,6070.0,CIAST.LAKOTKI W CZEK 148 G SAN,0,"0,00","0,00",-,-
 ,1.0,17557.0,CIASTECZKA LEIBNIZ 120 G,0,"0,00","0,00",-,-
 ,1.0,16064.0,CIASTECZKA MASLANE 130 G,0,"0,00","0,00",-,-
 ,1.0,18262.0,CIASTECZKA OWSIANE 150 G,0,"0,00","0,00",-,-
 ,1.0,18896.0,CIASTKA AMERICANA 135 G,0,"0,00","0,00",-,-
 ,1.0,15855.0,CIASTKA AMERYKANKI 125 G,0,"0,00","0,00",-,-
 ,1.0,18636.0,CIASTKA BAKALIOWE Z ZURAWINA 250 G,0,"0,00","0,00",-,-
 ,1.0,821.0,CIASTKA BELVITA 235 G,0,"0,00","0,00",-,-
 ,1.0,4153.0,CIASTKA BELVITA 250 G,0,"0,00","0,00",-,-
 ,1.0,18756.0,"CIASTKA BELVITA 253 G TRUSK,",0,"0,00","0,00",-,-
 ,1.0,9349.0,CIASTKA BELVITA 253 G Z  JOG.NAT.,0,"0,00","0,00",-,-
 ,1.0,3470.0,CIASTKA BELVITA 300 G KAKAO+ZBOZA,0,"0,00","0,00",-,-
 ,1.0,3469.0,CIASTKA BELVITA 300 G ZBOZA+MLEKO,0,"0,00","0,00",-,-
 ,1.0,18150.0,CIASTKA BELVITA 50 G,0,"0,00","0,00",-,-
 ,1.0,3617.0,CIASTKA CHIPICAO 50 G,0,"0,00","0,00",-,-
 ,1.0,18894.0,CIASTKA CHOCO 160 G,0,"0,00","0,00",-,-
 ,1.0,19520.0,CIASTKA CHOCO FIT 135 G,0,"0,00","0,00",-,-
 ,1.0,14.0,CIASTKA CHOCO FIT 135 G,0,"0,00","0,00",-,-
 ,1.0,6835.0,CIASTKA DESIMO 200 G KAKAO,0,"0,00","0,00",-,-
 ,1.0,6834.0,CIASTKA DESIMO MASLANE 200 G,0,"0,00","0,00",-,-
 ,1.0,5358.0,CIASTKA DESIMO TRUSK 140 G,0,"0,00","0,00",-,-
 ,1.0,6828.0,CIASTKA DESIMO Z KREMEM CZEKOL 150 G,0,"0,00","0,00",-,-
 ,1.0,3184.0,CIASTKA DESSIMO 150 DESSIMO,0,"0,00","0,00",-,-
 ,1.0,4947.0,CIASTKA DESSIMO 160 G Z CZEKOL,0,"0,00","0,00",-,-
 ,1.0,2274.0,CIASTKA DUELKI 155 G KRAKUSKI,0,"0,00","0,00",-,-
 ,1.0,17225.0,CIASTKA FLORIANKI KRAKUSKI 143 G,0,"0,00","0,00",-,-
 ,1.0,18906.0,CIASTKA FRUTELIO 118 G,0,"0,00","0,00",-,-
 ,1.0,18907.0,CIASTKA FRUTELIO 118 G,0,"0,00","0,00",-,-
 ,1.0,19486.0,CIASTKA FRUTELKI  WISNIA 118G,0,"0,00","0,00",-,-
 ,1.0,5271.0,CIASTKA GERARD 330 G,0,"0,00","0,00",-,-
 ,1.0,5272.0,CIASTKA GERARD 330G,0,"0,00","0,00",-,-
 ,1.0,7130.0,CIASTKA GRRARD PALECZKI KREMOWE 200 G,0,"0,00","0,00",-,-
 ,1.0,18895.0,CIASTKA GUTTI 160 G,0,"0,00","0,00",-,-
 ,1.0,6233.0,CIASTKA HAPPY 140 G ORO FLIS,0,"0,00","0,00",-,-
 ,1.0,720.0,CIASTKA HIT 150G,0,"0,00","0,00",-,-
 ,1.0,7452.0,CIASTKA HIT 220 G Z WISNIA,0,"0,00","0,00",-,-
 ,1.0,19238.0,CIASTKA HIT 220 KOKOS,0,"0,00","0,00",-,-
 ,1.0,6819.0,CIASTKA HIT COFFE 250 G,0,"0,00","0,00",-,-
 ,1.0,12727.0,CIASTKA HIT KOKOS 250G,0,"0,00","0,00",-,-
 ,1.0,1973.0,CIASTKA HIT Z KREM ORZECH 250G,0,"0,00","0,00",-,-
 ,1.0,1214.0,CIASTKA JEZYKI JUTRZENKA 140G,0,"0,00","0,00",-,-
 ,1.0,5878.0,CIASTKA KAKAOWE 200 G,0,"0,00","0,00",-,-
 ,1.0,19088.0,CIASTKA KARMELIO 124 G KRAKUSKI,0,"0,00","0,00",-,-
 ,1.0,19089.0,CIASTKA KOKOS 125 G KRAKUSKI,0,"0,00","0,00",-,-
 ,1.0,4119.0,"CIASTKA KRAK,KAKAOWE 122 G",0,"0,00","0,00",-,-
 ,1.0,7254.0,CIASTKA KRAKUS-MAKOWCA 150 G,0,"0,00","0,00",-,-
 ,1.0,4891.0,CIASTKA KUBUS 8 ZBOZ 30 G,0,"0,00","0,00",-,-
 ,1.0,5614.0,CIASTKA KUBUS 85 G,0,"0,00","0,00",-,-
 ,1.0,5139.0,"CIASTKA KUBUS KARTON 2 TABL,192 G",0,"0,00","0,00",-,-
 ,1.0,15854.0,CIASTKA LAKOTKI KOKOS,0,"0,00","0,00",-,-
 ,1.0,16541.0,CIASTKA LAKOTKI KOKOS W CZEKOL.146 G,0,"0,00","0,00",-,-
 ,1.0,16238.0,"CIASTKA LAKOTKI W CZEK,146 G",0,"0,00","0,00",-,-
 ,1.0,2233.0,CIASTKA LEIBNIZ BUTTER BAHLSEN 100G,0,"0,00","0,00",-,-
 ,1.0,7600.0,CIASTKA LUBISIE 150 G Z CZEK,0,"0,00","0,00",-,-
 ,1.0,5612.0,CIASTKA LUBISIE 25 G,0,"0,00","0,00",-,-
 ,1.0,5613.0,CIASTKA LUBISIE 25 G,0,"0,00","0,00",-,-
 ,1.0,14601.0,CIASTKA MARKIZA 500 G,0,"0,00","0,00",-,-
 ,1.0,5791.0,CIASTKA MARKIZY  ORZECHOWE 150 G,0,"0,00","0,00",-,-
 ,1.0,1217.0,CIASTKA MARKIZY ROXY,0,"0,00","0,00",-,-
 ,1.0,1216.0,CIASTKA MARKIZY ROXY,0,"0,00","0,00",-,-
 ,1.0,2834.0,CIASTKA M?YN 150 G,0,"0,00","0,00",-,-
 ,1.0,6884.0,CIASTKA OREA 8 SZT,0,"0,00","0,00",-,-
 ,1.0,3688.0,CIASTKA OREO 176 G,0,"0,00","0,00",-,-
 ,1.0,16413.0,CIASTKA OREO 66G,0,"0,00","0,00",-,-
 ,1.0,15303.0,CIASTKA OWSIANE 138 G,0,"0,00","0,00",-,-
 ,1.0,17480.0,CIASTKA OWSIANE KOKOS+CZEK 38 G,0,"0,00","0,00",-,-
 ,1.0,15304.0,CIASTKA OWSIANE Z ZURAWINA 135 G,0,"0,00","0,00",-,-
 ,1.0,13405.0,"CIASTKA PALUSZKI NADZ, LUZ",0,"0,00","0,00",-,-
 ,1.0,2836.0,CIASTKA PARTY 135 G,0,"0,00","0,00",-,-
 ,1.0,2837.0,CIASTKA PARTY 135 G,0,"0,00","0,00",-,-
 ,1.0,1949.0,CIASTKA PARTY 135 G BANAN,0,"0,00","0,00",-,-
 ,1.0,6770.0,CIASTKA PARTY 135 G TRUSKAWKA,0,"0,00","0,00",-,-
 ,1.0,7238.0,CIASTKA PARTY MALINA135 G,0,"0,00","0,00",-,-
 ,1.0,1948.0,CIASTKA PARTY TRUSK.135 G,0,"0,00","0,00",-,-
 ,1.0,2854.0,CIASTKA PETIT BEURRE 100G JUTRZENKA,0,"0,00","0,00",-,-
 ,1.0,17217.0,CIASTKA PETITKI LUBISIE .30G,0,"0,00","0,00",-,-
 ,1.0,15356.0,CIASTKA ROBACZKI 100G,0,"0,00","0,00",-,-
 ,1.0,7614.0,CIASTKA SAN OWSIANE,0,"0,00","0,00",-,-
 ,1.0,18083.0,CIASTKA SMIET KRAKUSKI  150 G,0,"0,00","0,00",-,-
 ,1.0,5409.0,CIASTKA SOLID 160 G WISNIA,0,"0,00","0,00",-,-
 ,1.0,5407.0,CIASTKA SOLID.160 G CZEKOLADOWE,0,"0,00","0,00",-,-
 ,1.0,18700.0,CIASTKA STOKROTKI 134 G,0,"0,00","0,00",-,-
 ,1.0,6113.0,CIASTKA STOKROTKI 140 G,0,"0,00","0,00",-,-
 ,1.0,17558.0,CIASTKA SWIAT ZWIERZAT 170 G,0,"0,00","0,00",-,-
 ,1.0,2111.0,CIASTKA TRIO 40 G,0,"0,00","0,00",-,-
 ,1.0,7902.0,CIASTKA WILCZY APETYT 150 G LIDER,0,"0,00","0,00",-,-
 ,1.0,5874.0,CIASTKA Z CUKREM 200G,0,"0,00","0,00",-,-
 ,1.0,18984.0,CIASTKA Z CZEKOL.170 G VOBRO,0,"0,00","0,00",-,-
 ,1.0,18985.0,CIASTKA Z KOKOSEM 170 G VOBRO,0,"0,00","0,00",-,-
 ,1.0,2415.0,CIASTKO KOWOLKA JAPONKA NA SZT,0,"0,00","0,00",-,-
 ,1.0,4384.0,CIASTKO SERDUSZKO/BEZOWE,0,"0,00","0,00",-,-
 ,1.0,2277.0,CIASTO BISZKOPT SUCHY-TORTOWY  SZT,0,"0,00","0,00",-,-
 ,1.0,2283.0,CIASTO BISZKOPT TORT SZT.SUCHY,0,"0,00","0,00",-,-
 ,1.0,4767.0,CUKIER SMAK CYTRYNY 15 G,0,"0,00","0,00",-,-
 ,1.0,7856.0,CUKIEREK KOPIKO 1 SZT,0,"0,00","0,00",-,-
 ,1.0,16294.0,CUKIERKI 80GR MAXI FRUIT,0,"0,00","0,00",-,-
 ,1.0,16639.0,CUKIERKI ADA 90 G FASOLKI,0,"0,00","0,00",-,-
 ,1.0,16638.0,CUKIERKI ADA 90 G MALINKI,0,"0,00","0,00",-,-
 ,1.0,16633.0,CUKIERKI ADA 90 G MAND.,0,"0,00","0,00",-,-
 ,1.0,16634.0,CUKIERKI ADA 90 G MIETOWE,0,"0,00","0,00",-,-
 ,1.0,16635.0,CUKIERKI ADA 90 G ORZEZWIAJACE,0,"0,00","0,00",-,-
 ,1.0,16636.0,CUKIERKI ADA 90 GROKSY,0,"0,00","0,00",-,-
 ,1.0,16630.0,CUKIERKI ADA ANYZKI 90 G,0,"0,00","0,00",-,-
 ,1.0,16627.0,CUKIERKI ADA KOPALNIAKI 90 G,0,"0,00","0,00",-,-
 ,1.0,16640.0,CUKIERKI ADA MIGDALKI 90 G,0,"0,00","0,00",-,-
 ,1.0,4712.0,CUKIERKI BA?TYK 180 G,0,"0,00","0,00",-,-
 ,1.0,4713.0,CUKIERKI BA?TYK 180 G,0,"0,00","0,00",-,-
 ,1.0,4389.0,CUKIERKI CANDY,0,"0,00","0,00",-,-
 ,1.0,19564.0,CUKIERKI CZEKOL.DELFINA,0,"0,00","0,00",-,-
 ,1.0,3791.0,CUKIERKI DINO,0,"0,00","0,00",-,-
 ,1.0,17556.0,CUKIERKI FASOLKI 140 G,0,"0,00","0,00",-,-
 ,1.0,4618.0,CUKIERKI FERRERO NA 1 SZT,0,"0,00","0,00",-,-
 ,1.0,8111.0,CUKIERKI FRUCIAKI 100 G,0,"0,00","0,00",-,-
 ,1.0,4393.0,CUKIERKI GOT FRUIT 100G,0,"0,00","0,00",-,-
 ,1.0,19460.0,CUKIERKI KASZTANKI LUZ,0,"0,00","0,00",-,-
 ,1.0,12404.0,CUKIERKI KINDER SCHOKO-BONS 125G,0,"0,00","0,00",-,-
 ,1.0,16047.0,CUKIERKI KOPIKO 1 SZT,0,"0,00","0,00",-,-
 ,1.0,4035.0,CUKIERKI KROWKA 200 G,0,"0,00","0,00",-,-
 ,1.0,15908.0,CUKIERKI MALINKI MIESZKO 90 G,0,"0,00","0,00",-,-
 ,1.0,19048.0,CUKIERKI MIETOWE 90G MIESZKO,0,"0,00","0,00",-,-
 ,1.0,19179.0,CUKIERKI MILKA TOFFI 72 G,0,"0,00","0,00",-,-
 ,1.0,4575.0,"CUKIERKI NA SZT,",0,"0,00","0,00",-,-
 ,1.0,8102.0,CUKIERKI NIM 2 BOMBKI 90G,0,"0,00","5,00",-,-
 ,1.0,5793.0,CUKIERKI NIM 2 SMAKI LATA 90G,0,"0,00","0,00",-,-
 ,1.0,2838.0,CUKIERKI ODRA 60 G,0,"0,00","0,00",-,-
 ,1.0,4828.0,CUKIERKI OSHE WITAMIN 90 G,0,"0,00","0,00",-,-
 ,1.0,4570.0,CUKIERKI OSHEE 75 G,0,"0,00","0,00",-,-
 ,1.0,4580.0,CUKIERKI OSHEE MAGNEZ 90 G,0,"0,00","0,00",-,-
 ,1.0,13229.0,CUKIERKI ROZP.FRITTI TRUSKAWKA,0,"0,00","0,00",-,-
 ,1.0,13228.0,CUKIERKI ROZP.FRITTI WISNIA,0,"0,00","0,00",-,-
 ,1.0,5933.0,CUKIERKI SONATA Z MIETOWYM .120 G,0,"0,00","0,00",-,-
 ,1.0,19461.0,CUKIERKI SW. OWOCOWE KG,0,"0,00","0,00",-,-
 ,1.0,6066.0,CUKIERKI TOFFLAIRS 260 G WAWEL,0,"0,00","0,00",-,-
 ,1.0,17162.0,CUKIERKI TOFI MILKA,0,"0,00","0,00",-,-
 ,1.0,4264.0,CUKIERKI TRUFLA  200G,0,"0,00","0,00",-,-
 ,1.0,4263.0,CUKIERKI TRUFLA 200G,0,"0,00","0,00",-,-
 ,1.0,6040.0,CUKIERKI WEIRDS,0,"0,00","0,00",-,-
 ,1.0,4703.0,CUKIERKI WERTHERS ORGINAL  90 G,0,"0,00","0,00",-,-
 ,1.0,4073.0,CYKORIA DROZDZE SUSZONE  8 G,0,"0,00","0,00",-,-
 ,1.0,1762.0,CZEK ALPEN GOLD 90 G BIA?A,0,"0,00","0,00",-,-
 ,1.0,16926.0,CZEK ALPEN GOLD ARBUZ 100G,0,"0,00","0,00",-,-
 ,1.0,4863.0,CZEK ALPEN GOLD GORZKA Z MALINA 90 G,0,"0,00","0,00",-,-
 ,1.0,4856.0,CZEK ALPEN GOLD GORZKA Z WISNIA 90,0,"0,00","0,00",-,-
 ,1.0,14958.0,CZEK ALPEN GOLD GÓZKA 90 G,0,"0,00","0,00",-,-
 ,1.0,12698.0,CZEK ALPEN GOLD Z NADZ MALINA 100 G,0,"0,00","0,00",-,-
 ,1.0,5947.0,CZEK AMELIA  DESEROWA Z MALINAMI 100G,0,"0,00","0,00",-,-
 ,1.0,4034.0,CZEK AMELIA 100G ORZECH/ARACH,0,"0,00","0,00",-,-
 ,1.0,5794.0,CZEK AMELIA 100G Z ORZECHAMI,0,"0,00","0,00",-,-
 ,1.0,17927.0,CZEK AMELIA DESEROWA  Z POMAR.100G,0,"0,00","0,00",-,-
 ,1.0,4033.0,CZEK AMELIA DESEROWA 100G,0,"0,00","0,00",-,-
 ,1.0,1953.0,CZEK AMELIA JOGURTOWA 100G,0,"0,00","5,00",-,-
 ,1.0,1824.0,CZEK AMELIA ?ACIATA 100G,0,"0,00","0,00",-,-
 ,1.0,2927.0,CZEK AMELIA MIETOWA 100G,0,"0,00","0,00",-,-
 ,1.0,2186.0,CZEK AMELIA MLECZNA 250G,0,"0,00","0,00",-,-
 ,1.0,3043.0,CZEK AMELIA NUGAT 100 G,0,"0,00","0,00",-,-
 ,1.0,17075.0,CZEK AMELIA SW 100G,0,"0,00","0,00",-,-
 ,1.0,5775.0,CZEK AMELIA TRUSKAWKA 100 G,0,"0,00","0,00",-,-
 ,1.0,1952.0,CZEK AMELIA TRUSKAWKOWA 100G,0,"0,00","0,00",-,-
 ,1.0,35.0,CZEK AMELIA Z KRUSZONYMI MIGDA?AMI 100G,0,"0,00","0,00",-,-
 ,1.0,4347.0,CZEK BARON 15 G,0,"0,00","0,00",-,-
 ,1.0,3232.0,CZEK.ALPEN GOLD TRUSKAWKA 100G,0,"0,00","0,00",-,-
 ,1.0,9329.0,CZEK.AMELIA Z BAKALIAMI 100GR,0,"0,00","0,00",-,-
 ,1.0,4858.0,CZEK.GOPLANA ALPEJSKA SWIAT.100G,0,"0,00","0,00",-,-
 ,1.0,3046.0,CZEKOL AMELIA NOWA 100 G TRUSK.,0,"0,00","0,00",-,-
 ,1.0,7778.0,CZEKOL BLACK WHITE  Z ORZECHAMI 80 G,0,"0,00","0,00",-,-
 ,1.0,18088.0,"CZEKOL,MILKA PAKIET ROZNE SMAKI  100G",0,"0,00","0,00",-,-
 ,1.0,15884.0,CZEKOLADA  BARON Z BAKAL 250 G,0,"0,00","0,00",-,-
 ,1.0,10389.0,CZEKOLADA 225GR BAKALIOWA TERRAWITA,0,"0,00","0,00",-,-
 ,1.0,10388.0,CZEKOLADA 225GR MLECZNA TERRAWITA,0,"0,00","0,00",-,-
 ,1.0,10396.0,CZEKOLADA 225GR PYTANIA TERRAWITA,0,"0,00","0,00",-,-
 ,1.0,5837.0,CZEKOLADA 250GR BARON MLECZNA,0,"0,00","0,00",-,-
 ,1.0,16565.0,CZEKOLADA 50 G,0,"0,00","0,00",-,-
 ,1.0,6240.0,CZEKOLADA 75 G HIBBI,0,"0,00","0,00",-,-
 ,1.0,2928.0,CZEKOLADA AMELIA 100 DESEROWA,0,"0,00","0,00",-,-
 ,1.0,5916.0,CZEKOLADA AMELIA 100 G,0,"0,00","0,00",-,-
 ,1.0,4211.0,CZEKOLADA AMELIA 100 G,0,"0,00","0,00",-,-
 ,1.0,4293.0,CZEKOLADA AMELIA CAPPUCINO 100 G,0,"0,00","0,00",-,-
 ,1.0,3020.0,CZEKOLADA AMELIA KARMELOWA 100G,0,"0,00","0,00",-,-
 ,1.0,12792.0,CZEKOLADA BARON SWI?TECZNA 100G,0,"0,00","0,00",-,-
 ,1.0,7439.0,CZEKOLADA BLACK&WHITE 80GR,0,"0,00","0,00",-,-
 ,1.0,18089.0,"CZEKOLADA KINDER FERRERO 4*12,5",0,"0,00","0,00",-,-
 ,1.0,6060.0,CZEKOLADA LAKOMCIA 90 G MLECZNA,0,"0,00","0,00",-,-
 ,1.0,6063.0,CZEKOLADA LAKOMCIA TRUS.90 G,0,"0,00","0,00",-,-
 ,1.0,8508.0,CZEKOLADA MARCEPAN 154 G,0,"0,00","0,00",-,-
 ,1.0,5682.0,CZEKOLADA MILKA 250GR BUBBLY CARAMEL,0,"0,00","0,00",-,-
 ,1.0,829.0,CZEKOLADA MILKA PLUM CREAM 100G,0,"0,00","0,00",-,-
 ,1.0,1927.0,CZEKOLADA MLECZNA 250 G AMELIA,0,"0,00","0,00",-,-
 ,1.0,18004.0,CZEKOLADA OKIENKO 100 G,0,"0,00","0,00",-,-
 ,1.0,1090.0,CZEKOLADA OKIENKO 220 G,0,"0,00","0,00",-,-
 ,1.0,13269.0,CZEKOLADA OKIENKO Z ORZECHAMI 100G,0,"0,00","0,00",-,-
 ,1.0,5164.0,CZEKOLADA RITTER 100G,0,"0,00","0,00",-,-
 ,1.0,5166.0,CZEKOLADA RITTER 100G,0,"0,00","0,00",-,-
 ,1.0,5167.0,CZEKOLADA RITTER 100G,0,"0,00","0,00",-,-
 ,1.0,10397.0,CZEKOLADA SERDUSZKO 18GR TERRAWITA,0,"0,00","0,00",-,-
 ,1.0,17831.0,CZEKOLADA SW 100 G,0,"0,00","0,00",-,-
 ,1.0,8366.0,CZEKOLADA SW 80 G MLECZNA,0,"0,00","0,00",-,-
 ,1.0,17640.0,CZEKOLADKA 15 G,0,"0,00","0,00",-,-
 ,1.0,5948.0,CZEKOLADKA 16 G,0,"0,00","0,00",-,-
 ,1.0,5953.0,CZEKOLADKA 16 G,0,"0,00","0,00",-,-
 ,1.0,5952.0,CZEKOLADKA 16 G,0,"0,00","0,00",-,-
 ,1.0,5951.0,CZEKOLADKA 16 G,0,"0,00","0,00",-,-
 ,1.0,5949.0,CZEKOLADKA 16 G,0,"0,00","0,00",-,-
 ,1.0,4504.0,CZEKOLADKA 18 G TERAVITA,0,"0,00","0,00",-,-
 ,1.0,5954.0,CZEKOLADKI 16 G,0,"0,00","0,00",-,-
 ,1.0,18968.0,CZEKOLADKI HIBBI 100 G,0,"0,00","0,00",-,-
 ,1.0,1826.0,CZEKOLADKI MARZIPAN 108 G,0,"0,00","0,00",-,-
 ,1.0,17673.0,CZEKOLADKI PISTACJOWE 1 SZT,0,"0,00","0,00",-,-
 ,1.0,5238.0,CZEKOLADKI SMAKOTEK 100 G,0,"0,00","0,00",-,-
 ,1.0,5127.0,DA ALE PITNY 2890 G MORELA,0,"0,00","0,00",-,-
 ,1.0,4444.0,DA JOGURT ACTIVIA 2*120 SLIWKA,0,"0,00","0,00",-,-
 ,1.0,8841.0,DEKORACJA NA CIASTO,0,"0,00","0,00",-,-
 ,1.0,4770.0,DELECTA CIASTO  MARCHEWKOWE 430 G,0,"0,00","0,00",-,-
 ,1.0,2349.0,DELECTA CZEKOLADA KUBEK 36 G,0,"0,00","0,00",-,-
 ,1.0,19372.0,DELECTA ?ATWE CIACH Z WANIL.50 G,0,"0,00","0,00",-,-
 ,1.0,4982.0,DELICJE WISNIOWE 147GR WEDEL,0,"0,00","0,00",-,-
 ,1.0,15515.0,DESER JANA BRZOSKWINIA 120 G,0,"0,00","0,00",-,-
 ,1.0,6231.0,DOMEK SW.Z PIERNIKAMI 150 G,0,"0,00","0,00",-,-
 ,1.0,3473.0,DR BUDYN MALINOWY 40 G B/C,0,"0,00","0,00",-,-
 ,1.0,4740.0,DR.O POSYPKA CZEKOLADOWA 80 G,0,"0,00","0,00",-,-
 ,1.0,1797.0,DRAZE HIP,0,"0,00","0,00",-,-
 ,1.0,9995.0,DRAZE KAMYKI ARACHIDOWE AGROHANSA,0,"0,00","0,00",-,-
 ,1.0,6051.0,DRAZE MM 90 G,0,"0,00","0,00",-,-
 ,1.0,11976.0,DRAZE RODZYNKI CZEKOL 80G,0,"0,00","0,00",-,-
 ,1.0,1306.0,DRAZE SKAWA CLOWN SKAWA,0,"0,00","0,00",-,-
 ,1.0,5926.0,DRAZETKI MIETA 16 G ENEDUE,0,"0,00","0,00",-,-
 ,1.0,5925.0,DRAZETKI OWOCOWE 16 G ENEDUO,0,"0,00","0,00",-,-
 ,1.0,14829.0,DROPS ALPENLIBE CHOCO 38G,0,"0,00","0,00",-,-
 ,1.0,16010.0,DROPS HALLS DROPS WETERMELON,0,"0,00","0,00",-,-
 ,1.0,5570.0,DROPS HALLS MILD,0,"0,00","0,00",-,-
 ,1.0,15296.0,DROPS VITA-C CYTRYNA HOLS 20,0,"0,00","0,00",-,-
 ,1.0,19333.0,DROPS ZOZOLE 32 G,0,"0,00","0,00",-,-
 ,1.0,8437.0,DZWONEK 40 G,0,"0,00","0,00",-,-
 ,1.0,18989.0,FAMILY CZEKOLADA GOZKA 100G,0,"0,00","0,00",-,-
 ,1.0,18988.0,FAMILY CZEKOLADA JOGURT 100G,0,"0,00","0,00",-,-
 ,1.0,9425.0,FAMILY CZEKOLADA TRUSK.100 G,0,"0,00","0,00",-,-
 ,1.0,18987.0,FAMILY CZEKOLADA Z ORZECH.100G,0,"0,00","0,00",-,-
 ,1.0,18986.0,FAMILY CZEKOLADA.100G TOFFI,0,"0,00","0,00",-,-
 ,1.0,17270.0,FERRERO COLLECTION 172 G,0,"0,00","0,00",-,-
 ,1.0,4102.0,FERRERO GOLDEN 129 G,0,"0,00","0,00",-,-
 ,1.0,4086.0,FIGORKA CHOINKA 80 G,0,"0,00","0,00",-,-
 ,1.0,12756.0,FIGURKA  TERARAVITA,0,"0,00","0,00",-,-
 ,1.0,19399.0,FIGURKA MIKO?AJ +JAJKO KINDER,0,"0,00","0,00",-,-
 ,1.0,1924.0,FIGURKA Z CUKRU 125 G,0,"0,00","0,00",-,-
 ,1.0,4251.0,FILETY SOLONE 800G,0,"0,00","0,00",-,-
 ,1.0,4265.0,FORNIT DO MEBLI,0,"0,00","0,00",-,-
 ,1.0,10663.0,FRUIT-TELLA 41 G,0,"0,00","0,00",-,-
 ,1.0,7363.0,GALARETKA FRUTKI PEPPA 120 G,0,"0,00","0,00",-,-
 ,1.0,19405.0,GALARETKA OWOCOWA  270 G,0,"0,00","0,00",-,-
 ,1.0,4223.0,GALARETKA W CZEKOL.215 G POMAR.,0,"0,00","0,00",-,-
 ,1.0,4225.0,GALARETKA W CZEKOL.215G AMELIA WISNIA,0,"0,00","0,00",-,-
 ,1.0,19049.0,GALARETKA WIELOSMAKOWA 210 G,0,"0,00","0,00",-,-
 ,1.0,1227.0,GELLWE FITELLA JOGURTOWE 50 G,0,"0,00","0,00",-,-
 ,1.0,6064.0,"GIN LUBUSKI 0,7 MINT",0,"0,00","0,00",-,-
 ,1.0,18691.0,GO?OBKI PUDLISZKI500G,0,"0,00","0,00",-,-
 ,1.0,19359.0,GOPL CZEKOL 200 G CHOCO,0,"0,00","0,00",-,-
 ,1.0,19440.0,GOPL CZEKOL 230 G MLECZNA,0,"0,00","0,00",-,-
 ,1.0,19441.0,GOPL CZEKOL 245 G PISTACJA,0,"0,00","0,00",-,-
 ,1.0,1829.0,GOPL CZEKOL. 90G Z FISTASZKAMI,0,"0,00","0,00",-,-
